id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,police_station,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,priority_binary,resolution_minutes,hour,day_of_week,month,is_weekend,is_peak,event_cause_grouped,cause_peak_interaction,corridor_grouped,veh_type_clean,description_clean,geo_bin,geo_density,corridor_incident_count,corridor_closure_rate,corridor_high_priority_rate,hotspot_cluster
FKID006996,planned,13.0169614,77.5604211,0.0,0.0,"CV Raman Road, SBD Township Sector B, BHEL Township, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,construction,0,2023-12-18 20:40:05.786000+00:00,2023-12-18 20:39:46+00:00,closed,yes,2023-12-18 21:35:47.838163+00:00,,White tapping on this above location,,,Tumkur Road,High,,,,2023-12-18 20:41:27.019958+00:00,,1,FKUSR00229,FKUSR00001,,,Yeshwanthpura,FKKG000221,,,,,,,,Bengaluru West Corporation,West Zone 2,MS RamaiahJunc(TollGate),1,,20,0,12,0,0,construction,construction_0,Tumkur Road,unknown,white tapping on this above location,13.017_77.56,2,458,0.026200873362445413,0.9912663755458515,0
FKID006997,unplanned,12.9522166,77.5408844,0.0,0.0,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",,vehicle_breakdown,0,2023-12-18 20:56:03.266000+00:00,,closed,yes,2023-12-18 23:23:01.805383+00:00,,[PERSON] ajananeya swami Temple front BMTC Bus ಸ್ಟ್ರಾಟಿಂಗ್ ಪ್ರಾಬ್ಲಮ್ಆಗಿ ಕೆಟ್ಟು ನಿಂತಿದೆ ಸರ್ ಮೆಕ್ಯಾನಿಕ್ ಬರ್ತಾಇದ್ದಾರೆ ಸರ್out going side ಟ್ರಾಫಿಕ್ ನಾರ್ಮಲ್ ಇದೆ ಸರ್ 🙏,bmtc_bus,FKN00GL2302,Mysore Road,High,,,,2023-12-18 20:58:52.252958+00:00,,1,FKUSR00930,FKUSR00001,,,Byatarayanapura,FKKG000908,,,,FKUSR00930,2023-12-18 23:23:01.804353+00:00,,,Bengaluru West Corporation,West Zone 2,KIMCO Junction,1,146.97563921666668,20,0,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Mysore Road,bmtc_bus,[person] ajananeya swami temple front bmtc bus ಸ್ಟ್ರಾಟಿಂಗ್ ಪ್ರಾಬ್ಲಮ್ಆಗಿ ಕೆಟ್ಟು ನಿಂತಿದೆ ಸರ್ ಮೆಕ್ಯಾನಿಕ್ ಬರ್ತಾಇದ್ದಾರೆ ಸರ್out going side ಟ್ರಾಫಿಕ್ ನಾರ್ಮಲ್ ಇದೆ ಸರ್ 🙏,12.952_77.541,10,743,0.11036339165545088,0.9973082099596231,0
FKID006998,unplanned,12.9764205,77.5991521,0.0,0.0,"Kasturba Road, Mahatma Gandhi Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,0,2023-12-18 21:22:08.930000+00:00,,closed,yes,2023-12-18 23:35:47.694232+00:00,,Damage of the steering pump,heavy_vehicle,FKN00GL3520,Old Madras Road,High,,,,2023-12-18 21:24:04.821918+00:00,,1,FKUSR01760,FKUSR00001,,,Cubbon Park,FKKG001645,,,,,,,,Bengaluru Central Corporation,Central Zone 1,QueensStatueCircle,1,,21,0,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Old Madras Road,heavy_vehicle,damage of the steering pump,12.976_77.599,8,263,0.045627376425855515,1.0,0
FKID006999,unplanned,12.9060618,77.5856503,0.0,0.0,"24th Main Road, Sarakki Agrahara, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)",,pot_holes,0,2023-12-18 21:32:59.722000+00:00,,active,yes,2023-12-18 21:41:37.003882+00:00,,24th main in front off Nandini hotel plz close pathhole sir.,,,ORR West 1,High,,,,2023-12-18 21:36:02.370562+00:00,,1,FKUSR00243,FKUSR00001,,,J.P. Nagar,FKKG000235,,,,,,,,Bengaluru South Corporation,South Zone 1,JP Nagar 15th cross junction,1,,21,0,12,0,0,pot_holes,pot_holes_0,ORR West 1,unknown,24th main in front off nandini hotel plz close pathhole sir.,12.906_77.586,13,168,0.02976190476190476,1.0,0
FKID007000,unplanned,13.0544417,77.5930777,0.0,0.0,"Bellary Road, Godrej Platinum, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",,vehicle_breakdown,0,2023-12-18 21:57:36.684000+00:00,,closed,yes,2023-12-19 00:35:47.936910+00:00,,Lorry offroad @ kodigehalli service road opposite [LOCATION] no problem sir,truck,FKN00GL3521,Bellary Road 1,High,Good s,Starting problem,20.0,2023-12-18 21:59:59.364740+00:00,,1,FKUSR00089,FKUSR00001,,,Kodigehalli,FKKG000083,,,,,,,,Bengaluru North Corporation,North Zone 1,KodigehalliCross,1,,21,0,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Bellary Road 1,truck,lorry offroad @ kodigehalli service road opposite [location] no problem sir,13.054_77.593,6,610,0.054098360655737705,1.0,0
FKID007001,unplanned,12.9167997,77.5949354,0.0,0.0,"Silk Board Double Decker Flyover, South End, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",,pot_holes,0,2023-12-18 22:20:32.104000+00:00,,active,yes,2023-12-18 22:21:52.874574+00:00,,4feet width 2 feet depth,,,Non-corridor,Low,,,,2023-12-18 22:21:28.481742+00:00,,1,FKUSR01647,FKUSR00001,,,Jayanagara,FKKG001541,,,,,,,,Bengaluru South Corporation,South Zone 1,28thMainJayanagarJunc,0,,22,0,12,0,0,pot_holes,pot_holes_0,Non-corridor,unknown,4feet width 2 feet depth,12.917_77.595,10,3124,0.12099871959026888,0.0,0
FKID007002,unplanned,12.9063758,77.6294866,0.0,0.0,"Hosur Road, BKL Colony, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",,vehicle_breakdown,0,2023-12-18 23:45:00.375000+00:00,,closed,yes,2023-12-19 02:35:48.049291+00:00,,Vehicle break down  [LOCATION] circle,truck,FKN00GL3522,Hosur Road,High,Stone,Starting problem,3.0,2023-12-18 23:48:45.185898+00:00,,1,FKUSR00311,FKUSR00001,,,HSR Layout,FKKG000303,,,,,,,,Bengaluru South Corporation,South Zone 2,Bommanahalli,1,,23,0,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Hosur Road,truck,vehicle break down  [location] circle,12.906_77.629,2,298,0.05704697986577181,1.0,0
FKID007003,unplanned,12.9289379,77.6003008,0.0,0.0,"1st Cross Road, Sagar Apollo Junction, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",,vehicle_breakdown,0,2023-12-18 23:57:54.343000+00:00,,closed,yes,2023-12-19 02:35:48.088125+00:00,,Bmtc bus upload near at [LOCATION] down sir towards dairy sir no problem for traffic movement sir,bmtc_bus,FKN00GL3523,Bannerghata Road,High,,,,2023-12-18 23:59:04.927359+00:00,,1,FKUSR00700,FKUSR00001,,,Jayanagara,FKKG000684,,,,,,,,Bengaluru Central Corporation,Central Zone 2,SagarHospitalJunc,1,,23,0,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Bannerghata Road,bmtc_bus,bmtc bus upload near at [location] down sir towards dairy sir no problem for traffic movement sir,12.929_77.6,9,209,0.03349282296650718,1.0,0
FKID007004,unplanned,12.9515671,77.6213778,0.0,0.0,"Srinivagilu Main Road, Marenahalli Layout, Samastha Nagar, Koramangala, Bengaluru, Karnataka. Pin-560047 (India)",,pot_holes,0,2023-12-19 00:00:26.463000+00:00,,active,yes,2023-12-19 00:03:25.293148+00:00,,Huge potholes,,,Non-corridor,Low,,,,2023-12-19 00:00:59.641751+00:00,,1,FKUSR00185,FKUSR00001,,,Ashok Nagar,FKKG000178,,,,,,,,Bengaluru Central Corporation,Central Zone 1,BucheryJunction,0,,0,1,12,0,0,pot_holes,pot_holes_0,Non-corridor,unknown,huge potholes,12.952_77.621,1,3124,0.12099871959026888,0.0,18
FKID007005,unplanned,12.9289166,77.600397,0.0,0.0,"Bannerghatta Main Road, Sagar Apollo Junction, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",,vehicle_breakdown,0,2023-12-18 23:59:48.670000+00:00,,closed,yes,2023-12-19 02:35:48.100841+00:00,,Bmtc bus upload near at [LOCATION] station down road towards dairy sir no problem for traffic movement sir,bmtc_bus,FKN00GL3523,Bannerghata Road,High,,,,2023-12-19 00:00:59.797678+00:00,,1,FKUSR00700,FKUSR00001,,,Jayanagara,FKKG000684,,,,,,,,Bengaluru Central Corporation,Central Zone 2,SagarHospitalJunc,1,,23,0,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Bannerghata Road,bmtc_bus,bmtc bus upload near at [location] station down road towards dairy sir no problem for traffic movement sir,12.929_77.6,9,209,0.03349282296650718,1.0,0
FKID007006,unplanned,12.9290681,77.6003272,0.0,0.0,"1st Main Road, Sagar Apollo Junction, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",,vehicle_breakdown,0,2023-12-19 00:01:54.501000+00:00,,closed,yes,2023-12-19 02:35:48.070100+00:00,,Bmtc bus upload near at [LOCATION] station down sir towards dairy sir,bmtc_bus,FKN00GL3523,Bannerghata Road,High,,,,2023-12-19 00:03:34.612030+00:00,,1,FKUSR00700,FKUSR00001,,,Jayanagara,FKKG000684,,,,,,,,Bengaluru Central Corporation,Central Zone 2,SagarHospitalJunc,1,,0,1,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Bannerghata Road,bmtc_bus,bmtc bus upload near at [location] station down sir towards dairy sir,12.929_77.6,9,209,0.03349282296650718,1.0,0
FKID007007,unplanned,13.0397379,77.5185149,0.0,0.0,"Mumbai Bengaluru Highway, Jalahalli Cross Junction, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,0,2023-12-19 01:00:43.297000+00:00,,closed,yes,2023-12-19 03:35:47.812258+00:00,,Via outgoing [LOCATION],ksrtc_bus,FKN00GL3524,Tumkur Road,High,,,,2023-12-19 01:02:06.724725+00:00,,1,FKUSR00476,FKUSR00001,,,Peenya,FKKG000465,,,,,,,,Bengaluru West Corporation,West Zone 1,JalahalliCross(SM Circle),1,,1,1,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Tumkur Road,ksrtc_bus,via outgoing [location],13.04_77.519,11,458,0.026200873362445413,0.9912663755458515,0
FKID007008,unplanned,12.8906261,77.5979213,0.0,0.0,"Arekere MICO Layout Main Road, Arekere Gate Junction, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",,others,0,2023-12-19 01:04:48.777000+00:00,,closed,no,2023-12-19 01:17:30.708989+00:00,,Singnal light off,,,Bannerghata Road,High,,,,2023-12-19 01:05:40.517415+00:00,,1,FKUSR01815,FKUSR00001,,,J.P. Nagar,FKKG001699,,,,,,,,Bengaluru South Corporation,South Zone 2,ArakereGateJunc,1,,1,1,12,0,0,others,others_0,Bannerghata Road,unknown,singnal light off,12.891_77.598,5,209,0.03349282296650718,1.0,0
FKID007009,unplanned,12.9462213,77.5954317,0.0,0.0,"Hosur Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",,vehicle_breakdown,0,2023-12-19 01:30:02.670000+00:00,,closed,yes,2023-12-19 03:35:47.836183+00:00,,Vehicle breakdown,heavy_vehicle,FKN00GL3525,Non-corridor,Low,,,,2023-12-19 01:34:35.667159+00:00,,1,FKUSR01755,FKUSR00001,,,Wilson Garden,FKKG001640,,,,,,,,Bengaluru Central Corporation,Central Zone 2,WilsonGarden10thCrossJunc,0,,1,1,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,heavy_vehicle,vehicle breakdown,12.946_77.595,6,3124,0.12099871959026888,0.0,0
FKID007010,unplanned,13.0403758,77.518198,0.0,0.0,"Jalahhalli Cross Road, Jalahalli Cross Junction, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,0,2023-12-19 02:52:49.381000+00:00,,closed,yes,2023-12-19 05:35:47.914059+00:00,,",,,,",bmtc_bus,FKN00GL3526,Tumkur Road,High,,,,2023-12-19 02:53:30.324752+00:00,,1,FKUSR00837,FKUSR00001,,,Chikkabanavara,FKKG000817,,,,,,,,Bengaluru North Corporation,North Zone 2,JalahalliCross(SM Circle),1,,2,1,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Tumkur Road,bmtc_bus,",,,,",13.04_77.518,16,458,0.026200873362445413,0.9912663755458515,0
FKID007011,unplanned,12.9842769,77.5717217,0.0,0.0,"Deena Seva Sangh Road, Old Mysore Road Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560023 (India)",,vehicle_breakdown,0,2023-12-19 03:05:08.026000+00:00,,closed,no,2023-12-19 03:13:20.327048+00:00,,PF junction toword mejestice nearby KFM junction,bmtc_bus,FKN00GL3527,Non-corridor,Low,,,,2023-12-19 03:06:35.507921+00:00,,1,FKUSR00703,FKUSR00703,,,Sheshadripuram,FKKG000687,,,,FKUSR00703,2023-12-19 03:13:20.326439+00:00,,,Bengaluru Central Corporation,Central Zone 2,KrishnaFlourMill,0,8.205007316666666,3,1,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,bmtc_bus,pf junction toword mejestice nearby kfm junction,12.984_77.572,1,3124,0.12099871959026888,0.0,0
FKID007012,planned,12.9730328,77.5391616,0.0,0.0,"Chord Road, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,public_event,0,2023-12-19 03:18:49.265000+00:00,2023-12-19 03:24:46+00:00,closed,yes,2023-12-19 03:35:47.846793+00:00,,Break down,,,West of Chord Road,High,,,,2023-12-19 03:26:24.203528+00:00,,1,FKUSR01833,FKUSR00001,,,Vijayanagara,FKKG001718,,,,,,,,Bengaluru West Corporation,West Zone 2,VijayanagarBusStandJunction,1,,3,1,12,0,0,public_event,public_event_0,West of Chord Road,unknown,break down,12.973_77.539,3,174,0.06321839080459771,1.0,0
FKID007013,planned,12.9730708,77.5389574,0.0,0.0,"Chord Road, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,public_event,0,2023-12-19 03:26:32.029000+00:00,2023-12-19 03:28:46+00:00,closed,no,2023-12-19 03:35:47.857136+00:00,,Break down,,,West of Chord Road,High,,,,2023-12-19 03:29:17.139194+00:00,,1,FKUSR01833,FKUSR01833,,,Vijayanagara,FKKG001718,,,,,,,,Bengaluru West Corporation,West Zone 2,VijayanagarBusStandJunction,1,,3,1,12,0,0,public_event,public_event_0,West of Chord Road,unknown,break down,12.973_77.539,3,174,0.06321839080459771,1.0,0
FKID007014,unplanned,13.0835218,77.5940989,0.0,0.0,"Bellary Road, Daffodils, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",,accident,0,2023-12-19 03:29:28.563000+00:00,,closed,yes,2023-12-19 04:35:47.887748+00:00,,,,,Bellary Road 2,High,,,,2023-12-19 03:29:45.517862+00:00,,1,FKUSR01834,FKUSR00001,,,Yelahanka,FKKG001719,,,,,,,,Bengaluru North Corporation,North Zone 1,YelhankaBypass,1,,3,1,12,0,0,accident,accident_0,Bellary Road 2,unknown,none,13.084_77.594,4,379,0.0316622691292876,1.0,0
FKID007015,unplanned,13.017155,77.6602635,0.0,0.0,"MBT Road, Vijaya Bank Colony, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",,vehicle_breakdown,0,2023-12-19 03:56:46.449000+00:00,,closed,yes,2023-12-19 04:24:16.196590+00:00,,Vehicle break doun,heavy_vehicle,FKN00GL3528,ORR North 1,High,,,,2023-12-19 03:57:48.631286+00:00,,1,FKUSR00093,FKUSR00001,,,Banaswadi,FKKG000087,,,,FKUSR00093,2023-12-19 04:24:16.196088+00:00,,,Bengaluru East Corporation,East Zone 2,RamamurthyNagarJunction,1,27.495784800000003,3,1,12,0,0,vehicle_breakdown,vehicle_breakdown_0,ORR North 1,heavy_vehicle,vehicle break doun,13.017_77.66,1,275,0.08,1.0,0
FKID007016,planned,12.9836352,77.5773592,0.0,0.0,"Dr MH Ambarish Road, C Ranga Swamy Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,construction,0,2023-12-19 04:06:47.898000+00:00,2023-12-19 05:35:46+00:00,closed,yes,2023-12-19 05:35:47.929116+00:00,,White tapping work progress on old [PERSON]  traffic slow movements towards race view jn,,,Non-corridor,Low,,,,2023-12-19 04:09:13.466842+00:00,,1,FKUSR00742,FKUSR00001,,,High ground,FKKG000726,,,,,,,,Bengaluru Central Corporation,Central Zone 2,SubbannaJunction,0,,4,1,12,0,0,construction,construction_0,Non-corridor,unknown,white tapping work progress on old [person]  traffic slow movements towards race view jn,12.984_77.577,1,3124,0.12099871959026888,0.0,0
FKID007017,unplanned,12.959235,77.603915,0.0,0.0,"Kadidal Manjappa Road, Police Quarters, B&C Colony, Shanti Nagar, Bengaluru, Karnataka. Pin-560025 (India)",,vehicle_breakdown,0,2023-12-19 04:08:05.562000+00:00,,closed,yes,2023-12-19 06:35:48.081397+00:00,,Vehicle engine problem,others,FKN00GL3529,Hosur Road,High,,,,2023-12-19 04:09:25.476603+00:00,,1,FKUSR01792,FKUSR00001,,,Ashok Nagar,FKKG001678,,,,,,,,Bengaluru Central Corporation,Central Zone 1,CMP GateJunc,1,,4,1,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Hosur Road,others,vehicle engine problem,12.959_77.604,2,298,0.05704697986577181,1.0,0
FKID007018,unplanned,13.0711139,77.5924861,0.0,0.0,"RK Road Number 7, Vista Pixel, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,0,2023-12-19 04:35:34.081000+00:00,,closed,yes,2023-12-19 06:35:48.113481+00:00,,Lgv offroad sir,lcv,FKN00GL3530,Bellary Road 2,High,,,,2023-12-19 04:36:59.277599+00:00,,1,FKUSR00089,FKUSR00001,,,Kodigehalli,FKKG000083,,,,,,,,Bengaluru North Corporation,North Zone 1,JakkurCrossJunction,1,,4,1,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Bellary Road 2,lcv,lgv offroad sir,13.071_77.592,2,379,0.0316622691292876,1.0,0
FKID007019,unplanned,13.0705405,77.6365085,,,"Hennur Traffic Police Station, 8th Cross Road, Shabarinagara, Sampigehalli, Bengaluru North City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560077, India",,accident,0,2023-12-19 04:58:29.197350+00:00,,closed,yes,2023-12-19 06:35:48.124992+00:00,,,,,Hennur Main Road,High,,,,2023-12-19 05:03:19.162101+00:00,,1,FKUSR01835,FKUSR01835,FKUSR01835,FKUSR01836,Hennuru,,,,,,,,,Bengaluru North Corporation,North Zone 1,"Narayanapura cross, Hegde nagar",1,,4,1,12,0,0,accident,accident_0,Hennur Main Road,unknown,none,13.071_77.637,1,96,0.0625,1.0,-1
FKID007020,unplanned,12.9165708,77.6017595,0.0,0.0,"Outer Ring Road, GKS Layout, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",,vehicle_breakdown,0,2023-12-19 05:07:30.100000+00:00,,closed,yes,2023-12-19 07:19:27.898951+00:00,,16th main towards est end,bmtc_bus,FKN00GL0059,Bannerghata Road,High,,,,2023-12-19 05:09:42.624359+00:00,,1,FKUSR01837,FKUSR00001,,,Mico Layout,FKKG001720,,,,FKUSR01837,2023-12-19 07:19:27.898261+00:00,,,Bengaluru South Corporation,South Zone 2,JayadevaHospitalJunc,1,131.96330435,5,1,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Bannerghata Road,bmtc_bus,16th main towards est end,12.917_77.602,2,209,0.03349282296650718,1.0,0
FKID007021,unplanned,12.9930435,77.5955639,0.0,0.0,"Millers Road, Chavundaraya Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,0,2023-12-19 05:08:48.571000+00:00,,closed,yes,2023-12-19 05:46:07.932385+00:00,,"Bmtc of road, [LOCATION] towards old udaya tv",bmtc_bus,FKN00GL3531,Non-corridor,Low,,,,2023-12-19 05:10:53.001162+00:00,,1,FKUSR00253,FKUSR00001,,,High ground,FKKG000245,,,,FKUSR00253,2023-12-19 05:46:07.931594+00:00,,,Bengaluru Central Corporation,Central Zone 2,ChaudrayaCircle/UdayaTVCircle(CantonmentJunc),0,37.32267656666667,5,1,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,bmtc_bus,"bmtc of road, [location] towards old udaya tv",12.993_77.596,4,3124,0.12099871959026888,0.0,0
FKID007022,unplanned,12.9850716,77.5728682,0.0,0.0,"Risaldar Street, Old Mysore Road Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560023 (India)",,vehicle_breakdown,0,2023-12-19 05:12:22.029000+00:00,,closed,yes,2023-12-19 05:27:54.200233+00:00,,KFM junction toword mejestice sir,ksrtc_bus,FKN00GL3532,Non-corridor,Low,,,,2023-12-19 05:13:31.480647+00:00,,1,FKUSR00703,FKUSR00001,,,Sheshadripuram,FKKG000687,,,,FKUSR00703,2023-12-19 05:27:54.199697+00:00,,,Bengaluru Central Corporation,Central Zone 2,KrishnaFlourMill,0,15.536178283333333,5,1,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,ksrtc_bus,kfm junction toword mejestice sir,12.985_77.573,2,3124,0.12099871959026888,0.0,0
FKID007023,unplanned,13.2643753,77.7178939,0.0,0.0,"Devanahalli Bypass, Nitesh Long Land, Devanahalli, Karnataka. Pin-562110 (India)",,vehicle_breakdown,0,2023-12-19 05:19:58.258000+00:00,,closed,yes,2023-12-19 11:15:54.271824+00:00,,Yes,truck,FKN00GL3533,Non-corridor,Low,Yes,Speed,1986.0,2023-12-19 05:21:59.645809+00:00,,1,FKUSR01338,FKUSR00001,,,Devanahalli Airport,FKKG001703,,,,,,,,,,NandiCross(RaniCross),0,,5,1,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,truck,yes,13.264_77.718,1,3124,0.12099871959026888,0.0,5
FKID007024,unplanned,13.006697,77.5790373,0.0,0.0,"13th Cross Road, Bashyam Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",,vehicle_breakdown,0,2023-12-19 05:29:21.583000+00:00,,closed,yes,2023-12-19 07:35:48.059566+00:00,,Bmtc bus off roaded near [LOCATION] junction due to strating problem sir,bmtc_bus,FKN00GL3534,Non-corridor,Low,,,,2023-12-19 05:31:16.944212+00:00,,1,FKUSR01133,FKUSR00001,,,Sadashivanagar,FKKG001094,,,,,,,,Bengaluru West Corporation,West Zone 2,BhashyamCircle-SadashivNagar,0,,5,1,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,bmtc_bus,bmtc bus off roaded near [location] junction due to strating problem sir,13.007_77.579,3,3124,0.12099871959026888,0.0,0
FKID007025,unplanned,12.9519068,77.605028,0.0,0.0,"Hosur Road, Gajendra Nagar, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",,vehicle_breakdown,0,2023-12-19 05:58:41.004000+00:00,,closed,yes,2023-12-19 07:25:13.508938+00:00,,Start problem,taxi,FKN00GL3535,Hosur Road,High,,,,2023-12-19 05:59:42.454637+00:00,,1,FKUSR01192,FKUSR00001,,,Ashok Nagar,FKKG001152,,,,FKUSR01192,2023-12-19 07:25:13.508466+00:00,,,Bengaluru Central Corporation,Central Zone 1,AnepalyaJunc,1,86.54174110000001,5,1,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Hosur Road,taxi,start problem,12.952_77.605,3,298,0.05704697986577181,1.0,0
FKID007026,unplanned,12.9849653,77.5556492,0.0,0.0,"Old Mysore Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",,vehicle_breakdown,0,2023-12-19 06:06:34.571000+00:00,,closed,yes,2023-12-19 06:52:09.285353+00:00,,,ksrtc_bus,FKN00GL3532,Non-corridor,Low,,,,2023-12-19 06:07:28.435070+00:00,,1,FKUSR01023,FKUSR00001,,,Rajajinagar,FKKG000991,,,,FKUSR01023,2023-12-19 06:52:09.284852+00:00,,,Bengaluru West Corporation,West Zone 2,BhashyamCircle,0,45.578564199999995,6,1,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,ksrtc_bus,none,12.985_77.556,3,3124,0.12099871959026888,0.0,0
FKID007027,planned,12.9161461,77.6328869,12.9159613,77.6330498,"13th Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)","6th Main Road, Sector 6, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",construction,1,2023-12-19 06:10:42.967000+00:00,2023-12-19 06:11:46+00:00,closed,yes,2023-12-19 06:35:48.208915+00:00,,[LOCATION] work prograss traffic slow moving silkboard towards 14th main service road sir,,,ORR East 1,High,,,,2023-12-19 06:13:40.428040+00:00,,1,FKUSR01838,FKUSR00001,,,HSR Layout,FKKG001721,,,,,,,,Bengaluru South Corporation,South Zone 2,5thMainHSR,1,,6,1,12,0,0,construction,construction_0,ORR East 1,unknown,[location] work prograss traffic slow moving silkboard towards 14th main service road sir,12.916_77.633,4,244,0.07377049180327869,1.0,1
FKID007028,unplanned,12.9580289,77.641463,0.0,0.0,"Domlur Inner Ring Road, Ganapathy Colony, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",,vehicle_breakdown,0,2023-12-19 06:18:59.031000+00:00,,closed,yes,2023-12-19 08:35:47.994841+00:00,,BMTC volvo bus off road [LOCATION] flyover downramp bus stop towards EGL,bmtc_bus,FKN00GL3536,Old Airport Road,High,,,,2023-12-19 06:21:00.750294+00:00,,1,FKUSR00345,FKUSR00001,,,Halasur,FKKG000337,,,,,,,,Bengaluru Central Corporation,Central Zone 1,DomlurWaterTank,1,,6,1,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Old Airport Road,bmtc_bus,bmtc volvo bus off road [location] flyover downramp bus stop towards egl,12.958_77.641,1,76,0.07894736842105263,1.0,0
FKID007029,unplanned,12.9888638,77.5085497,0.0,0.0,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",,others,0,2023-12-19 06:27:40.101000+00:00,,closed,yes,2024-01-13 05:15:56.817990+00:00,,Goods auto weel cut out going side towards [PERSON],,,Magadi Road,High,,,,2023-12-19 06:29:26.491860+00:00,,1,FKUSR00947,FKUSR00001,,,Kamakshipalya,FKKG000924,,,,FKUSR00947,2024-01-13 05:15:56.817496+00:00,,,Bengaluru West Corporation,West Zone 1,Srigandakaval,1,35928.278608266664,6,1,12,0,0,others,others_0,Magadi Road,unknown,goods auto weel cut out going side towards [person],12.989_77.509,4,245,0.04081632653061224,1.0,0
FKID007030,unplanned,12.9654287,77.6176745,0.0,0.0,"Lower Agaram Road, Lower Agaram Junction, Victoria Layout, Bengaluru, Karnataka. Pin-560047 (India)",,others,0,2023-12-19 06:28:18.382000+00:00,,closed,no,2023-12-19 06:49:14.978128+00:00,,Signal off due to power issue working not properly,,,Non-corridor,Low,,,,2023-12-19 06:29:37.661735+00:00,,1,FKUSR00466,FKUSR00001,,,Halasur,FKKG000455,,,,FKUSR00466,2023-12-19 06:49:14.721683+00:00,,,Bengaluru Central Corporation,Central Zone 1,LowerAgaram(IndiaGarage)Junc,0,20.938994716666667,6,1,12,0,0,others,others_0,Non-corridor,unknown,signal off due to power issue working not properly,12.965_77.618,3,3124,0.12099871959026888,0.0,0
